mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clean__toClean,param_dimReduce,param_dimReduce__n_components,param_model,param_vectorize__analyzer,param_vectorize__min_df,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
35.810159254074094,1.9993522458529858,8.013840579986573,0.45204046297056044,True,"TruncatedSVD(n_components=500, random_state=42)",500,"LogisticRegression(C=1000, solver='liblinear')",<function lemmaAndRemoveDigits at 0x0000021F61A1CD30>,3,"{'clean__toClean': True, 'dimReduce': TruncatedSVD(n_components=500, random_state=42), 'dimReduce__n_components': 500, 'model': LogisticRegression(C=1000, solver='liblinear'), 'vectorize__analyzer': <function lemmaAndRemoveDigits at 0x0000021F61A1CD30>, 'vectorize__min_df': 3}",0.9819277108433735,0.9819277108433735,0.9546827794561934,0.9577039274924471,0.9637462235649547,0.9679976704400686,0.011742353406293963,7
34.3902419090271,0.36780443145392666,8.13737530708313,0.32918476787742296,True,"TruncatedSVD(n_components=500, random_state=42)",500,"LogisticRegression(C=1000, solver='liblinear')",<function lemmaAndRemoveDigits at 0x0000021F61A1CD30>,5,"{'clean__toClean': True, 'dimReduce': TruncatedSVD(n_components=500, random_state=42), 'dimReduce__n_components': 500, 'model': LogisticRegression(C=1000, solver='liblinear'), 'vectorize__analyzer': <function lemmaAndRemoveDigits at 0x0000021F61A1CD30>, 'vectorize__min_df': 5}",0.9849397590361446,0.9759036144578314,0.9516616314199395,0.9577039274924471,0.9637462235649547,0.9667910311942635,0.012109174544389915,11
15.471222829818725,0.3367117887123433,3.239683198928833,0.07882024683766518,True,"TruncatedSVD(n_components=500, random_state=42)",500,"LogisticRegression(C=1000, solver='liblinear')",<function stemAndRemoveDigits at 0x0000021F61A1CE50>,3,"{'clean__toClean': True, 'dimReduce': TruncatedSVD(n_components=500, random_state=42), 'dimReduce__n_components': 500, 'model': LogisticRegression(C=1000, solver='liblinear'), 'vectorize__analyzer': <function stemAndRemoveDigits at 0x0000021F61A1CE50>, 'vectorize__min_df': 3}",0.9759036144578314,0.9819277108433735,0.9516616314199395,0.9637462235649547,0.972809667673716,0.969209769591963,0.01055746506937452,2
14.870864725112915,0.11539870975145387,3.317527675628662,0.25980194870495754,True,"TruncatedSVD(n_components=500, random_state=42)",500,"LogisticRegression(C=1000, solver='liblinear')",<function stemAndRemoveDigits at 0x0000021F61A1CE50>,5,"{'clean__toClean': True, 'dimReduce': TruncatedSVD(n_components=500, random_state=42), 'dimReduce__n_components': 500, 'model': LogisticRegression(C=1000, solver='liblinear'), 'vectorize__analyzer': <function stemAndRemoveDigits at 0x0000021F61A1CE50>, 'vectorize__min_df': 5}",0.9759036144578314,0.9759036144578314,0.9516616314199395,0.9637462235649547,0.9697885196374623,0.9674007207076037,0.009070548703969896,8
4.6633679389953615,0.04655764161622635,0.3741027355194092,0.04118713679772964,True,"TruncatedSVD(n_components=500, random_state=42)",500,"LogisticRegression(C=1000, solver='liblinear')",<function nothingAndRemoveDigits at 0x0000021F61A1CDC0>,3,"{'clean__toClean': True, 'dimReduce': TruncatedSVD(n_components=500, random_state=42), 'dimReduce__n_components': 500, 'model': LogisticRegression(C=1000, solver='liblinear'), 'vectorize__analyzer': <function nothingAndRemoveDigits at 0x0000021F61A1CDC0>, 'vectorize__min_df': 3}",0.9728915662650602,0.9819277108433735,0.9577039274924471,0.9577039274924471,0.9697885196374623,0.968003130346158,0.00930726083788268,6
4.061464738845825,0.1018189807837954,0.35501441955566404,0.013750687856411373,True,"TruncatedSVD(n_components=500, random_state=42)",500,"LogisticRegression(C=1000, solver='liblinear')",<function nothingAndRemoveDigits at 0x0000021F61A1CDC0>,5,"{'clean__toClean': True, 'dimReduce': TruncatedSVD(n_components=500, random_state=42), 'dimReduce__n_components': 500, 'model': LogisticRegression(C=1000, solver='liblinear'), 'vectorize__analyzer': <function nothingAndRemoveDigits at 0x0000021F61A1CDC0>, 'vectorize__min_df': 5}",0.9789156626506024,0.9819277108433735,0.9577039274924471,0.9607250755287009,0.9667673716012085,0.9692079496232665,0.009657019383743934,4
720.6452297210693,6.305971767261044,12.782596254348755,0.7600839659934032,True,"NMF(init='random', random_state=42)",500,"LogisticRegression(C=1000, solver='liblinear')",<function lemmaAndRemoveDigits at 0x0000021F61A1CD30>,3,"{'clean__toClean': True, 'dimReduce': NMF(init='random', random_state=42), 'dimReduce__n_components': 500, 'model': LogisticRegression(C=1000, solver='liblinear'), 'vectorize__analyzer': <function lemmaAndRemoveDigits at 0x0000021F61A1CD30>, 'vectorize__min_df': 3}",0.9789156626506024,0.9759036144578314,0.945619335347432,0.9546827794561934,0.9425981873111783,0.9595439158446475,0.015149829157907038,19
544.1378045558929,4.098613061593723,12.259292268753052,0.2772186112699841,True,"NMF(init='random', random_state=42)",500,"LogisticRegression(C=1000, solver='liblinear')",<function lemmaAndRemoveDigits at 0x0000021F61A1CD30>,5,"{'clean__toClean': True, 'dimReduce': NMF(init='random', random_state=42), 'dimReduce__n_components': 500, 'model': LogisticRegression(C=1000, solver='liblinear'), 'vectorize__analyzer': <function lemmaAndRemoveDigits at 0x0000021F61A1CD30>, 'vectorize__min_df': 5}",0.9759036144578314,0.9698795180722891,0.9395770392749244,0.9577039274924471,0.9577039274924471,0.9601536053579878,0.012474398421021167,18
638.1066437244415,4.081249240235911,7.274077844619751,0.4386524221506066,True,"NMF(init='random', random_state=42)",500,"LogisticRegression(C=1000, solver='liblinear')",<function stemAndRemoveDigits at 0x0000021F61A1CE50>,3,"{'clean__toClean': True, 'dimReduce': NMF(init='random', random_state=42), 'dimReduce__n_components': 500, 'model': LogisticRegression(C=1000, solver='liblinear'), 'vectorize__analyzer': <function stemAndRemoveDigits at 0x0000021F61A1CE50>, 'vectorize__min_df': 3}",0.9759036144578314,0.9759036144578314,0.9516616314199395,0.945619335347432,0.9395770392749244,0.9577330469915918,0.015320468381479505,23
488.4733135700226,3.619918979468245,7.3925384998321535,0.32559266096599543,True,"NMF(init='random', random_state=42)",500,"LogisticRegression(C=1000, solver='liblinear')",<function stemAndRemoveDigits at 0x0000021F61A1CE50>,5,"{'clean__toClean': True, 'dimReduce': NMF(init='random', random_state=42), 'dimReduce__n_components': 500, 'model': LogisticRegression(C=1000, solver='liblinear'), 'vectorize__analyzer': <function stemAndRemoveDigits at 0x0000021F61A1CE50>, 'vectorize__min_df': 5}",0.9728915662650602,0.9728915662650602,0.945619335347432,0.9516616314199395,0.9486404833836858,0.9583409165362357,0.012033226466888019,21
